"ID","Regen_Plot","COUNT.TOTAL","Species","X5yr","X6yr","X7yr","X8yr","X9yr","X10yr","X11yr","X12yr","._sprouts","DBH..cm.","talst_age","tallest_ht_cm","tallest_lastyr_cm"
2441,"ELK2012659",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.8",NA,160,26
2442,"ELK2012659",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.4",NA,150,17
2443,"ELK2012659",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,165,20
2444,"ELK2012659",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,12
2445,"ELK2012659",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.9",NA,250,20
2446,"ELK2012659",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.6",NA,160,17
2447,"ELK2012659",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,13
2448,"ELK2012659",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.4",NA,180,29
2449,"ELK2012659",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,235,9
2450,"ELK2012659",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,8
2451,"ELK2012659",NA,"CHCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,17
2452,"ELK2012591",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,8
2453,"ELK2012751",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.75",NA,174,31
2454,"ELK2012751",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.1",NA,195,50
2455,"ELK2012751",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.6",NA,146,65
2456,"ELK2012751",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,217,85
2457,"ELK2012751",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,176,67
2458,"ELK2012779",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.7",NA,250,20
2459,"ELK2012779",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.5",NA,175,20
2460,"ELK2012779",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.4",NA,275,36
2461,"ELK2012779",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,5
2462,"ELK2012779",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,240,33
2463,"ELK2012779",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,350,34
2464,"ELK2012571",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,10
2465,"ELK2012571",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,2.5
2466,"ELK2012570",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,4
2467,"ELK2012570",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,32
2468,"ELK2012570",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,140,3
2469,"ELK2012570",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,2.7
2470,"ELK2012892",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2",NA,137,21
2471,"ELK2012892",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,23
2472,"ELK2012892",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,38
2473,"ELK2012892",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,8
2474,"ELK2012891",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,30
2475,"ELK2012891",NA,"CHCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.1",NA,200,40
2476,"ELK2012891",NA,"CHCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.5",NA,205,37
2477,"ELK2012891",NA,"CHCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.4",NA,220,10
2478,"ELK2012891",NA,"CHCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.2",NA,200,25
2479,"ELK2012543",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,8
2480,"ELK2012543",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,6.5
2481,"ELK2012592",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,65
2482,"ELK2012590",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.1",NA,175,5
2483,"ELK2012590",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,18
2484,"ELK2012590",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,150,7
2485,"ELK2012590",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,250,21
2486,"ELK2012590",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.7",NA,190,12
2487,"ELK2012590",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.7",NA,140,17
2488,"ELK2012590",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,180,14
2489,"ELK2012590",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,210,6
2490,"ELK2012590",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.5",NA,205,10
2491,"ELK2012589",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,8
2492,"ELK2012620",NA,"SALIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.1",NA,220,10
2493,"ELK2012620",NA,"SALIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,220,28
2494,"ELK2012620",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.75",NA,145,17
2495,"ELK2012620",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,20
2496,"ELK2012620",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,18
2497,"ELK2012620",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,15
2498,"ELK2012620",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,3
2499,"ELK2012620",NA,"SALIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,1
2500,"ELK2012620",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,12
2501,"ELK2012620",NA,"SALIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.5",NA,225,26
2502,"ELK2012620",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,147,12
2503,"ELK2012620",NA,"SALIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,250,12
2504,"ELK2012620",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,160,28
2505,"ELK2012620",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,15
2506,"ELK2012620",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,137,11
2507,"ELK2012620",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,20
2508,"ELK2012620",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,8
2509,"ELK2012620",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,9
2510,"ELK2012620",NA,"SALIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.2",NA,275,32
2511,"ELK2012620",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,160,30
2512,"ELK2012620",NA,"SALIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.5",NA,400,32
2513,"ELK2012620",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,160,14
2514,"ELK2012620",NA,"SALIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.3",NA,400,4
2515,"ELK2012620",NA,"SALIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.3",NA,275,12
2516,"ELK2012620",NA,"SALIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.5",NA,475,6.5
2517,"ELK2012620",NA,"SALIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.75",NA,400,2
2518,"ELK2012620",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.5",NA,265,33
2519,"ELK2012620",NA,"SALIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,325,8
2520,"ELK2012620",NA,"SALIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,260,8
2521,"ELK2012620",NA,"SALIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,7.5
2522,"ELK2012620",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.1",NA,190,20
2523,"ELK2012620",NA,"SALIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.2",NA,400,15
2524,"ELK2012620",NA,"SALIX",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.5",NA,350,8
2525,"ELK2012617",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.8",NA,450,22
2526,"ELK2012617",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3",NA,140,12.5
2527,"ELK2012617",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,5
2528,"ELK2012617",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.6",NA,225,26
2529,"ELK2012617",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,205,11
2530,"ELK2012617",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,3.5
2531,"ELK2012618",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,31
2532,"ELK2012618",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,6.5
2533,"ELK2012620",NA,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.9",NA,145,23
2534,"ELK2012621",NA,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2
2535,"ELK2012621",NA,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1
2536,"ELK2012621",NA,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,25
2537,"ELK2012893",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,13
2538,"ELK2012893",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,10.5
2539,"ELK2012893",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,18
2540,"ELK2012893",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,19
2541,"ELK2012893",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,17
2542,"ELK2012893",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,18
2543,"ELK2012893",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.5",NA,210,15
2544,"ELK2012893",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.5",NA,275,12
2545,"ELK2012893",NA,"ARME",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.2",NA,205,12
2546,"ELK2012893",NA,"LIDE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.2",NA,400,47
2547,"RCH1100197",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2548,"RCH1100173",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,5
2549,"RCH1100173",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2
2550,"RCH1100173",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,15
2551,"RCH1100173",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,15
2552,"RCH1100173",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,40
2553,"RCH1100198",NA,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,17
2554,"RCH1100248",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,53
2555,"RCH1100458",NA,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,50
2556,"RCH1100789",NA,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,46,27
2557,"RCH1100432",NA,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,15
2558,"RCH1100519",NA,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,20
2559,"RCH1100477",NA,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,15
2560,"RCH1100477",NA,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,12
2561,"RCH1100430",NA,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,13
2562,"RCH1100430",NA,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,20
2563,"RCH1100732",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,50,20
2564,"RCH1100075",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2
2565,"RCH1100264",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,49
2566,"RCH1100264",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,17
2567,"RCH1100264",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,9
2568,"RCH1100264",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,35
2569,"RCH1100264",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,36
2570,"RCH1100355",NA,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4
2571,"RCH1100352",NA,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,35
2572,"RCH1100406",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,23
2573,"RCH1100463",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,13
2574,"RCH1100403",NA,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,20
2575,"RCH1100772",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,61,8
2576,"RCH1100772",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,55,4
2577,"RCH1100772",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,40,3
2578,"RCH1100401",NA,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0.5
2579,"RUS1100134",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,75,27
2580,"RUS1100165",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,31,7
2581,"RUS1100166",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,45,10
2582,"RUS1100166",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,35,10.5
2583,"RUS1100166",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,55,17
2584,"RUS1100166",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,30,12
2585,"RUS1100167",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,22,2.8
2586,"RUS1100167",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,75,16
2587,"RUS1100167",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,77,10
2588,"RUS1100167",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,65,11.5
2589,"RUS1100167",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,70,19
2590,"RUS1100167",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,40,6
2591,"RUS1100167",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,55,25
2592,"RUS1100168",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,85,8
2593,"RUS1100172",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,60,30
2594,"RUS1100205",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,40,25
2595,"RUS1100205",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,90,18
2596,"RUS1100205",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,65,20
2597,"RUS1100207",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,65,12
2598,"RUS1100207",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,110,25
2599,"RUS1100393",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,18,7
2600,"RUS1100393",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,30,10
2601,"RUS1100394",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12,4
2602,"RUS1100394",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12.5,3
2603,"RUS1100517",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,95,20
2604,"RUS1100517",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,85,22
2605,"RCH1100015",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,4
2606,"RCH1100015",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,6
2607,"RCH1100026",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,2
2608,"RCH1100026",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,6
2609,"RCH1100042",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,9
2610,"RCH1100042",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,5
2611,"RCH1100042",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,5
2612,"RCH1100042",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,9
2613,"RCH1100042",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,20
2614,"RCH1100042",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,11
2615,"RCH1100042",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3
2616,"RCH1100042",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5
2617,"RCH1100042",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,3
2618,"RCH1100042",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,6
2619,"RCH1100042",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,7
2620,"RCH1100046",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,2
2621,"RCH1100058",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,7
2622,"RCH1100058",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,12
2623,"RCH1100058",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,7
2624,"RCH1100058",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,5
2625,"RCH1100058",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,4
2626,"RCH1100058",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,6
2627,"RCH1100058",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,8
2628,"RCH1100058",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,10
2629,"RCH1100058",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2
2630,"RCH1100058",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,9
2631,"RCH1100080",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,26
2632,"RCH1100080",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,19
2633,"RCH1100080",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,10.5
2634,"RCH1100080",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,11
2635,"RCH1100080",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,11
2636,"RCH1100080",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,19
2637,"RCH1100080",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,20
2638,"RCH1100080",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,9
2639,"RCH1100080",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,28
2640,"RCH1100080",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,22
2641,"RCH1100080",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,21
2642,"RCH1100080",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,34
2643,"RCH1100080",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,5
2644,"RCH1100080",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,23
2645,"RCH1100091",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,15
2646,"RCH1100091",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,200,10
2647,"RCH1100133",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,15
2648,"RCH1100133",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,21
2649,"RCH1100133",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,11
2650,"RCH1100133",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,15
2651,"RCH1100133",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,15
2652,"RCH1100133",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,20
2653,"RCH1100133",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,8
2654,"RCH1100133",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,7
2655,"RCH1100133",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,12
2656,"RCH1100159",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1.5
2657,"RCH1100159",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,15
2658,"RCH1100163",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2659,"RCH1100219",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,35
2660,"RCH1100219",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2661,"RCH1100219",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2662,"RCH1100219",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2663,"RCH1100224",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,47
2664,"RCH1100224",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,15
2665,"RCH1100259",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,12
2666,"RCH1100259",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,7
2667,"RCH1100259",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,9
2668,"RCH1100259",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,8
2669,"RCH1100326",NA,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,10
2670,"RCH1100326",NA,"QUGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,7
2671,"RCH1100633",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,15
2672,"RCH1100667",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,150,35
2673,"RCH1100667",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,65,15
2674,"RCH1100667",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,2.5
2675,"RCH1100667",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,7
2676,"RCH1100703",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,70,12
2677,"RCH1100727",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,85,2.5
2678,"RCH1100727",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,40,12
2679,"RCH1100727",NA,"QUKE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,110,7
2680,"RCH1100727",NA,"QUCH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,50,14
