"Regen_Plot","Fire","ID","Date","Observers","Year.of.Fire","Photos","Datum","Easting","Northing","aspect","slope","parent1","parent2","BARE","ROCK","VEG..BASAL..10.","LITT","CWD","SHRUB","GRASS","HARDWOOD","CONIFER","DEAD_OCC","LIVE_OCC","CALVEG_OBS","FIRE_SEV","HIST1","HIST2","HIST3","DUFF_cm","LITT_cm","BA_total_count","BA_live_count","BA_dead_count","NOTES","HERBS","UNDERSTORY.VEG","TREE_live.only","BAF","BA.Total1","BA.Live1","BA.Dead1","seed_tree_distance_general","fire.prefix","seed_tree_distance_conifer","seed_tree_distance_hardwood","seed_wall_distance","dominant_tree_1","dominant_tree_2","dominant_tree_3","fire_killed_trees_2.15","fire_killed_trees_15.30","fire_killed_trees_30.45","fire_killed_trees_45.60","fire_killed_trees_60.","dominant_shrub_1","dominant_shrub_2","new_or_revisit","burn_or_control","revisit_relocated_precisely","dominant_shrub_ht_cm","entered_by","entered_on","Year","firesev","dist.to.low","fire.abbr","X5yr","fire.year","notes","survey.years.post","elev.m","rad.march","x","y","tmean.post","ppt.post","ppt.post.min","tmean.normal","ppt.normal","perc.norm.ppt","perc.norm.ppt.min","diff.norm.ppt","diff.norm.ppt.min","diff.norm.tmean","diff.norm.ppt.z","diff.norm.ppt.min.z","diff.norm.tmean.z","diff.norm.tmean.max.z","diff.norm.tmean.JJA.mean.z","diff.norm.tmean.DJF.mean.z","diff.norm.tmean.JJA.max.z","diff.norm.tmean.DJF.min.z","ppt.plot.1.","ppt.plot.2.","ppt.plot.3.","ppt.plot.4.","rain.post.min","rain.post.mean","snow.post.min","snow.post.max","snow.post.mean","snow.plot.1.","snow.plot.2.","snow.plot.3.","snow.plot.4.","rain.plot.1.","rain.plot.2.","rain.plot.3.","rain.plot.4.","snow.normal","rain.normal","tot.neg.ppt.anom","tmean.post.early","ppt.post.early","ppt.post.min.early","tmean.normal.early","ppt.normal.early","perc.norm.ppt.early","perc.norm.ppt.min.early","diff.norm.ppt.early","diff.norm.ppt.min.early","diff.norm.tmean.early","diff.norm.ppt.z.early","diff.norm.ppt.min.z.early","diff.norm.tmean.z.early","diff.norm.tmean.max.z.early","diff.norm.tmean.JJA.mean.z.early","diff.norm.tmean.DJF.mean.z.early","diff.norm.tmean.JJA.max.z.early","diff.norm.tmean.DJF.min.z.early","ppt.plot.1..early","ppt.plot.2..early","ppt.plot.3..early","ppt.plot.4..early","rain.post.min.early","rain.post.mean.early","snow.post.min.early","snow.post.max.early","snow.post.mean.early","snow.plot.1..early","snow.plot.2..early","snow.plot.3..early","snow.plot.4..early","rain.plot.1..early","rain.plot.2..early","rain.plot.3..early","rain.plot.4..early","snow.normal.early","rain.normal.early","tot.neg.ppt.anom.early","seed.tree.any","FORB"
"MOO1201627","MOONLIGHT",1627,"8/23/2012 0:00:00","AA, CP, LJ",2007,"MOO1627 JUNO","NAD83 UTM zone 10",697564.22,4454781.97,64,11,"GRANITE","",35,5,0.5,50,10,0,0,0,0.5,5,0,"1",5,"",NA,NA,0,0,5,0,5,"BAF 5.  Herbicide and planting.",5,5,0.5,5,25,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,32.5616214830997,"MOO","Y",2007,"",5,5349.19689051472,5349.19689051472,697564.22,4454781.97,8.06599832734061,486.356702783405,407.40769725523,8.12737288962897,679.128079509476,0.71614871694702,0.599898177600747,-192.771376726071,-271.720382254246,-0.0613745622883606,-0.52693265708338,-0.830136468463298,-0.00101996158103532,0.544495667481762,0.0233344832683141,-0.491009619310771,0.695951889379663,-1.33121699923076,407.40769725523,513.722723640264,537.939687454721,NA,146.914915051326,309.854039117697,58.6832035533508,206.254321626258,108.371904504983,206.254321626258,60.1781883353399,58.6832035533508,NA,146.914915051326,378.556607798145,404.090594503619,NA,217.467262670964,228.386785745546,-0.175644219027793,8.3658195562613,460.565210447747,407.40769725523,8.12737288962897,679.128079509476,0.678171355807297,0.599898177600747,-218.562869061729,-271.720382254246,0.238446666632329,-0.625984934246728,-0.830136468463298,0.000131502439735931,0.544495667481762,0.275899391550104,-0.647981043465509,0.695951889379663,-1.33121699923076,407.40769725523,513.722723640264,NA,NA,146.914915051326,262.735761424736,60.1781883353399,206.254321626258,133.216254980799,206.254321626258,60.1781883353399,NA,NA,146.914915051326,378.556607798145,NA,NA,217.467262670964,228.386785745546,-0.312992467123364,NA,5
"MOO1201645","MOONLIGHT",1628,"8/23/2012 0:00:00","AA, CP, LJ",2007,"MOO263 AA","NAD83 UTM zone 10",697763.46,4454981.61,44,18,"GRANITE","",40,50,0.5,5,5,8,15,0,0.5,5,0,"1",5,"",NA,NA,0,0,15,0,15,"BAF 10.  Managed and planted",18,26,0.5,10,150,0,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,0,"MOO","Y",2007,"",5,6330.9658922755,6330.9658922755,697763.46,4454981.61,8.00577498486131,484.673727932787,406.419773050117,8.05134563643219,673.434148403013,0.719704709186706,0.603503362598859,-188.760420470226,-267.014375352896,-0.0455706515708805,-0.527828379933632,-0.829154218648007,-0.00102197637075785,0.542871532071795,0.0265665589486217,-0.489299838454967,0.691800899248344,-1.32482308461685,406.419773050117,511.975626439838,535.625784308407,NA,146.670770471408,308.704018942995,58.7259509014361,205.82620341169,108.274627064709,205.82620341169,60.271726881,58.7259509014361,NA,146.670770471408,377.274790068944,402.166496288634,NA,215.480479680527,226.50392830242,-0.175942793311211,8.30266495704186,459.197699744978,406.419773050117,8.05134563643219,673.434148403013,0.681874687872486,0.603503362598859,-214.236448658035,-267.014375352896,0.251319320609674,-0.625926751732382,-0.829154218648007,0.000121232557242348,0.542871532071795,0.277335069751811,-0.647548179038007,0.691800899248344,-1.32482308461685,406.419773050117,511.975626439838,NA,NA,146.670770471408,261.972780270176,60.271726881,205.82620341169,133.048965146345,205.82620341169,60.271726881,NA,NA,146.670770471408,377.274790068944,NA,NA,215.480479680527,226.50392830242,-0.312963375866191,NA,3
"MOO1201646","MOONLIGHT",1629,"8/23/2012 0:00:00","AA, CP, LJ",2007,"MOO1646 JUNO","NAD83 UTM zone 10",697561.32,4454982.61,116,13,"GRANITE","",70,0.5,12,15,15,0,0.5,0,0.5,10,0,"1",5,"",NA,NA,0,0,7,0,7,"BAF 20.  Herbicide and planted.",0.5,0.5,0.5,20,140,0,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,8.17872628233907,"MOO","Y",2007,"",5,5849.68162641132,5849.68162641132,697561.32,4454982.61,8.034036860796,487.88915022088,409.041861228651,8.09206179252578,676.606473004713,0.721082593334104,0.604549139786018,-188.717322783833,-267.564611776062,-0.0580249317297756,-0.526981053226972,-0.8292961242919,-0.00101971287476298,0.545475713723756,0.02241649056106,-0.491532568642685,0.696355601404531,-1.33380341754107,409.041861228651,515.006207974769,539.619381459219,NA,147.380601204521,310.721552399138,58.9816624438197,207.507919233315,109.031106137625,207.507919233315,60.6037367357399,58.9816624438197,NA,147.380601204521,379.419465519208,405.364590473684,NA,216.7177124885,227.319927886894,-0.175660351075657,8.33469103652205,462.02403460171,409.041861228651,8.09206179252578,676.606473004713,0.682854883947425,0.604549139786018,-214.582438403003,-267.564611776062,0.242629243996266,-0.626152684445422,-0.8292961242919,0.000133050773325725,0.545475713723756,0.275570004496063,-0.647109948475635,0.696355601404531,-1.33380341754107,409.041861228651,515.006207974769,NA,NA,147.380601204521,263.400033361865,60.6037367357399,207.507919233315,134.055827984527,207.507919233315,60.6037367357399,NA,NA,147.380601204521,379.419465519208,NA,NA,216.7177124885,227.319927886894,-0.313076342222711,NA,0
"MOO1201655","MOONLIGHT",1630,"8/21/2012 0:00:00","AA, CP, LJ",2007,"MOO201 AA","NAD83 UTM zone 10",694391.69,4454969.19,334,4,"GRANITE","",8,0,0.5,92,0.5,11,6,0,0.5,5,0,"1",5,"",NA,NA,0,0.5,9,0,9,"BAF 10",16,27,0.5,10,90,0,90,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,33.2190320694877,"MOO","Y",2007,"",5,5433.107564402,5433.107564402,694391.69,4454969.19,8.8921538817511,532.619259193432,445.258618372781,9.03098018809989,730.530513180828,0.729085574912314,0.609500370400772,-197.911253987396,-285.271894808047,-0.13882630634879,-0.510639413547842,-0.827909549558726,-0.000974400647487186,0.563232560558814,0.0147190275881525,-0.510474943471568,0.741910709836722,-1.37945200098432,445.258618372781,557.585819737173,595.013339470341,NA,157.098937379402,338.423793402063,62.2164935042508,230.496360793128,119.113697200459,230.496360793128,64.6282373039977,62.2164935042508,NA,157.098937379402,409.025178068871,449.147264757916,NA,0,243.3846236069,-0.170213137849281,9.21707762789283,501.422219054977,445.258618372781,9.03098018809989,730.530513180828,0.686380938246805,0.609500370400772,-229.108294125851,-285.271894808047,0.186097439792944,-0.623938595821295,-0.827909549558726,0.000205634207604961,0.563232560558814,0.281266925514426,-0.654478967405515,0.741910709836722,-1.37945200098432,445.258618372781,557.585819737173,NA,NA,157.098937379402,283.062057724136,64.6282373039977,230.496360793128,147.562299048563,230.496360793128,64.6282373039977,NA,NA,157.098937379402,409.025178068871,NA,NA,0,243.3846236069,-0.311969297910647,109,10
"MOO1201656","MOONLIGHT",1631,"8/21/2012 0:00:00","AA, CP, LJ",2007,"MOO203 AA","NAD83 UTM zone 10",694163.33,4454977.39,162,2,"GRANITE","",0,0,0.5,100,0,0,99,0,0,0,0,"1",5,"",NA,NA,0.5,1,9,0,9,"BAF 5",100,100,0,5,45,0,45,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,18.8520997143351,"MOO","Y",2007,"",5,6025.8495620304,6025.8495620304,694163.33,4454977.39,8.99169266057576,534.352690004245,446.621716289361,9.13371749563868,733.717452402264,0.728281286283597,0.608710771192749,-199.364762398019,-287.095736112903,-0.142024835062923,-0.508885247302918,-0.827516586767872,-0.000974552710513225,0.566145106399623,0.0160099817741285,-0.512014420765067,0.747829768249771,-1.38082912907697,446.621716289361,559.367889052936,597.068464670437,NA,157.438530105515,339.363876274585,62.2503024337762,231.298818048113,119.386763382512,231.298818048113,64.6111696656459,62.2503024337762,NA,157.438530105515,410.082430580088,450.570668138152,NA,0,244.243930083119,-0.169628415767639,9.31920244234087,502.994802671148,446.621716289361,9.13371749563868,733.717452402264,0.685542917132874,0.608710771192749,-230.722649731116,-287.095736112903,0.185484946702191,-0.622774392956393,-0.827516586767872,0.000214934605458385,0.566145106399623,0.284212808003972,-0.653998215781856,0.747829768249771,-1.38082912907697,446.621716289361,559.367889052936,NA,NA,157.438530105515,283.760480342801,64.6111696656459,231.298818048113,147.954993856879,231.298818048113,64.6111696656459,NA,NA,157.438530105515,410.082430580088,NA,NA,0,244.243930083119,-0.311387196478197,56,1
"MOO1201671","MOONLIGHT",1632,"8/21/2012 0:00:00","AA, CP, LJ",2007,"MOO199 AA","NAD83 UTM zone 10",694354.48,4455172.13,24,22,"GRANITE","",3,0,0.5,92,5,42,0.5,0,0,2,0,"1",5,"",NA,NA,0,0.5,7,0,7,"BAF 10.  Moved plot 10m south avoid managed area.",30,72,0,10,70,0,70,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,25.9903189863544,"MOO","Y",2007,"",5,5608.61714162952,5608.61714162952,694354.48,4455172.13,8.92495359167201,532.092554326691,444.955084032271,9.06584603343313,727.620051362304,0.73127802529695,0.611521195985725,-195.527497035613,-282.664967330033,-0.140892441761121,-0.509653567390321,-0.826914035454528,-0.000980950501666166,0.559500748200606,0.0147789700082502,-0.512025146008486,0.738017641640662,-1.37806033611488,444.955084032271,556.913530162599,594.409048785202,NA,157.076791088634,338.038750409956,62.2403096568304,230.411420752593,119.09618278406,230.411420752593,64.636817942756,62.2403096568304,NA,157.076791088634,408.495977569047,448.543482572188,NA,0,241.70522464215,-0.16988452246344,9.24783029075242,500.934307097435,444.955084032271,9.06584603343313,727.620051362304,0.688455885952495,0.611521195985725,-226.685744264869,-282.664967330033,0.181984257319289,-0.623098220610268,-0.826914035454528,0.00019461739502818,0.559500748200606,0.279872272013157,-0.657374863014668,0.738017641640662,-1.37806033611488,444.955084032271,556.913530162599,NA,NA,157.076791088634,282.78638432884,64.636817942756,230.411420752593,147.524119347674,230.411420752593,64.636817942756,NA,NA,157.076791088634,408.495977569047,NA,NA,0,241.70522464215,-0.311549110305134,83,30
"MOO1201672","MOONLIGHT",1633,"8/21/2012 0:00:00","AA, CP, LJ",2007,"MOO205 AA","NAD83 UTM zone 10",694165.21,4455179.15,29,18,"GRANITE","",5,0,0.5,94,1,95,0.5,0,0,5,0,"1",5,"",NA,NA,0,1,6,0,6,"BAF 20",0.5,95,0,20,120,0,120,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,0,"MOO","Y",2007,"",5,5866.02713826828,5866.02713826828,694165.21,4455179.15,9.0161364069329,533.471275634218,446.028570075928,9.15942702575895,730.929979021801,0.729852777892841,0.610220654340714,-197.458703387583,-284.901408945873,-0.14329061882605,-0.50823670968509,-0.826632758302648,-0.000980857759482525,0.56189676113111,0.0161865221465031,-0.513165183085212,0.743139304638175,-1.37857255348944,446.028570075928,558.334873727301,596.050383099424,NA,157.351021329516,338.789989137546,62.2563667601276,231.030815474502,119.297409374082,231.030815474502,64.6050458876151,62.2563667601276,NA,157.351021329516,409.338873680867,449.680072402256,NA,0,242.661504813413,-0.169412236561697,9.34103344304804,502.181721901614,446.028570075928,9.15942702575895,730.929979021801,0.687044910339676,0.610220654340714,-228.748257120187,-284.901408945873,0.181606417289094,-0.622168114344414,-0.826632758302648,0.000202156099090965,0.56189676113111,0.28262030783899,-0.657018960730901,0.743139304638175,-1.37857255348944,446.028570075928,558.334873727301,NA,NA,157.351021329516,283.344947505191,64.6050458876151,231.030815474502,147.817930681059,231.030815474502,64.6050458876151,NA,NA,157.351021329516,409.338873680867,NA,NA,0,242.661504813413,-0.311084057172207,65,0.5
"MOO1201673","MOONLIGHT",1634,"8/21/2012 0:00:00","AA, CP, LJ",2007,"MOO207 AA","NAD83 UTM zone 10",693967,4455180.97,336,32,"GRANITE","",2,0,0.5,95,3,95,0,0,0,5,0,"1",5,"",NA,NA,0,2,14,0,14,"BAF 20",0.5,95,0,20,280,0,280,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,10.5997642855288,"MOO","Y",2007,"",5,6331.09796708199,6331.09796708199,693967,4455180.97,9.11329351190481,534.933343369147,447.163296203579,9.25763439549795,735.298583436738,0.727504928499798,0.608138389324194,-200.365240067591,-288.135287233159,-0.144340883593141,-0.50677277872827,-0.826363332404572,-0.000979505828315148,0.566047707694704,0.0176487556777695,-0.513938135641768,0.750743580343751,-1.37954076227944,447.163296203579,559.845966487006,597.790767416856,NA,157.639832015213,339.589579437896,62.2718401139471,231.682206457611,119.508090739649,231.682206457611,64.5702256473894,62.2718401139471,NA,157.639832015213,410.238564640921,450.890341657554,NA,0,243.79656947569,-0.16892425957609,9.44140788887038,503.504631345293,447.163296203579,9.25763439549795,735.298583436738,0.684762139744571,0.608138389324194,-231.793952091445,-288.135287233159,0.183773493372433,-0.621211813471971,-0.826363332404572,0.000215232682030785,0.566047707694704,0.286238974285238,-0.655191181343578,0.750743580343751,-1.37954076227944,447.163296203579,559.845966487006,NA,NA,157.639832015213,283.939198328067,64.5702256473894,231.682206457611,148.1262160525,231.682206457611,64.5702256473894,NA,NA,157.639832015213,410.238564640921,NA,NA,0,243.79656947569,-0.310605906735986,98,0.5
"MOO1201679","MOONLIGHT",1708,"8/16/2012 0:00:00","AA, CR",2007,"MOO177 AA","NAD83 UTM zone 10",700866.44,4455776.89,300,35,"GRANITE","",1,25,1,72,1,1,3,0,30,10,30,"1",3,"",NA,NA,0,2,8,7,1,"BAF 20",3,4,30,20,160,140,20,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,0,"MOO","Y",2007,"",5,5966.55982580501,5966.55982580501,700866.44,4455776.89,7.92340178127872,471.342482529763,400.059590130008,7.92240014443641,681.092322658804,0.692039047936653,0.587379385761216,-209.749840129041,-281.032732528796,0.00100163684231269,-0.540489502043286,-0.819283766699431,-0.00102487376274277,0.569609230207698,0.0394157958507733,-0.481153826502355,0.686343743526774,-1.3055033169858,400.059590130008,497.604205071733,516.363652387547,NA,144.759421970558,299.547190693523,58.671274377803,203.317051954643,107.595596357034,203.317051954643,60.7984627386548,58.671274377803,NA,144.759421970558,366.932178389794,386.949971720217,NA,221.639298911385,228.573009619224,-0.180163167347762,8.22315806193446,448.831897600871,400.059590130008,7.92240014443641,681.092322658804,0.658988337805292,0.587379385761216,-232.260425057934,-281.032732528796,0.300757917498049,-0.628530569976324,-0.819283766699431,0.000147501950812935,0.569609230207698,0.288372289460178,-0.624960075818365,0.686343743526774,-1.3055033169858,400.059590130008,497.604205071733,NA,NA,144.759421970558,255.845800180176,60.7984627386548,203.317051954643,132.057757346649,203.317051954643,60.7984627386548,NA,NA,144.759421970558,366.932178389794,NA,NA,221.639298911385,228.573009619224,-0.314265284988162,1.2,0
"MOO1201680","MOONLIGHT",1709,"8/16/2012 0:00:00","AA, CR",2007,"MOO175 AA","NAD83 UTM zone 10",700672.53,4455771.89,124,40,"GRANITE","",1,0,0.5,94,5,40,4,0,0.5,10,0.5,"1",5,"",NA,NA,0,2,10,0,10,"BAF 20",14,55,0.5,20,200,0,200,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,0,"MOO","Y",2007,"",5,5736.68297308131,5736.68297308131,700672.53,4455771.89,7.93606088919574,472.146163521375,400.484409991356,7.92039847811209,675.397461516292,0.699064166544822,0.592961082637554,-203.251297994917,-274.913051524936,0.0156624110836532,-0.539844929284972,-0.819872010093772,-0.00102695175710394,0.555648012115828,0.0446852837341916,-0.477705547839369,0.670898513762423,-1.28292031064798,400.484409991356,498.465492188668,517.488588384101,NA,144.895530788124,300.084653592976,58.7139685348102,203.528511740834,107.687882494379,203.528511740834,60.8211672074933,58.7139685348102,NA,144.895530788124,367.542054886774,387.816375104029,NA,219.14779060202,227.002222592531,-0.179948309761657,8.22604473583419,449.474951090012,400.484409991356,7.92039847811209,675.397461516292,0.665496950611754,0.592961082637554,-225.92251042628,-274.913051524936,0.3056462577221,-0.628435469187004,-0.819872010093772,0.000106195647973929,0.555648012115828,0.287182343767629,-0.629201203821618,0.670898513762423,-1.28292031064798,400.484409991356,498.465492188668,NA,NA,144.895530788124,256.218792837449,60.8211672074933,203.528511740834,132.174839474164,203.528511740834,60.8211672074933,NA,NA,144.895530788124,367.542054886774,NA,NA,219.14779060202,227.002222592531,-0.314217734593502,17,10
"MOO1201681","MOONLIGHT",1710,"8/16/2012 0:00:00","CP, LJ, MS",2007,"MOO110-0316 LJ","NAD83 UTM zone 10",700555.28,4455585.09,307,48,"GRANITE","",0.5,1,1,98,0,10,5,0,15,2,15,"1",1,"",NA,NA,0,3,6,6,0,"BAF 10",5,15,15,10,60,60,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,0,"MOO","Y",2007,"",5,6127.18493125204,6127.18493125204,700555.28,4455585.09,7.92091833983225,469.590183039648,397.773768401995,7.90712839844677,667.770887845349,0.703220508091994,0.595674018802264,-198.180704805701,-269.997119443354,0.0137899413854807,-0.538858395403765,-0.820692178064761,-0.00103143352081923,0.550007175342899,0.0470959027686002,-0.475166817112797,0.665470131475444,-1.2736718455996,397.773768401995,496.23151933911,514.76526137784,NA,144.149325919147,298.561295388171,58.299932241147,201.518550355343,106.670801046929,201.518550355343,60.1939205442957,58.299932241147,NA,144.149325919147,365.940195174603,385.594365070762,NA,215.585654013501,225.231280388528,-0.179619465134588,8.20694661756164,447.002643870553,397.773768401995,7.90712839844677,667.770887845349,0.669395225228919,0.595674018802264,-220.768243974796,-269.997119443354,0.299818219114866,-0.627500130543965,-0.820692178064761,9.10456765510271e-05,0.550007175342899,0.28705119163773,-0.630377908455012,0.665470131475444,-1.2736718455996,397.773768401995,496.23151933911,NA,NA,144.149325919147,255.044760546875,60.1939205442957,201.518550355343,130.856235449819,201.518550355343,60.1939205442957,NA,NA,144.149325919147,365.940195174603,NA,NA,215.585654013501,225.231280388528,-0.313750065271983,37,0
"MOO1201683","MOONLIGHT",1635,"8/21/2012 0:00:00","AA, CP, LJ",2007,"MOO197 AA","NAD83 UTM zone 10",694364.82,4455373.63,83,15,"GRANITE","",0.5,0,0.5,99,1,66,2,0,0,2,0,"1",5,"",NA,NA,0,1,11,0,11,"BAF 20.  Some grazing.",3,69,0,20,220,0,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,95.7631290788529,"MOO","Y",2007,"",5,5222.99253048929,5222.99253048929,694364.82,4455373.63,8.90683859557589,531.212308847805,444.375290253636,9.04437594080761,725.298911443234,0.7324046685673,0.612678832468392,-194.086602595429,-280.923621189598,-0.137537345231717,-0.509016840407133,-0.825978060690701,-0.00098581761609845,0.558763705003196,0.0149347885426918,-0.513310185547008,0.736056805290221,-1.3783954724596,444.375290253636,555.877001068849,593.384635220931,NA,156.984891312956,337.461302636535,62.25888897343,230.16585125968,119.025441895314,230.16585125968,64.6515854528322,62.25888897343,NA,156.984891312956,407.750541510576,447.648475086072,NA,0,239.929795815379,-0.169672280135711,9.22901643400061,500.126145661243,444.375290253636,9.04437594080761,725.298911443234,0.689544872838797,0.612678832468392,-225.172765781992,-280.923621189598,0.184640493192999,-0.622483520597932,-0.825978060690701,0.000190154134989246,0.558763705003196,0.279539227982961,-0.657198026229706,0.736056805290221,-1.3783954724596,444.375290253636,555.877001068849,NA,NA,156.984891312956,282.367716411766,64.6515854528322,230.16585125968,147.408718356256,230.16585125968,64.6515854528322,NA,NA,156.984891312956,407.750541510576,NA,NA,0,239.929795815379,-0.311241760298966,NA,1
"MOO1201684","MOONLIGHT",1636,"8/21/2012 0:00:00","AA, CP, LJ",2007,"MOO209 AA","NAD83 UTM zone 10",693958.21,4455389.98,8,22,"GRANITE","",1,0,0.5,98,1,60,0,0,0,40,0,"1",5,"",NA,NA,0.5,1.5,11,0,11,"BAF 20",12,72,0,20,220,0,220,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,4,103.04051678804,"MOO","Y",2007,"",5,5518.14620786467,5518.14620786467,693958.21,4455389.98,9.0989486998707,534.039627018252,446.55180280809,9.23893643000287,732.081463494382,0.72948114881801,0.609975562933396,-198.04183647613,-285.529660686292,-0.139987730132166,-0.506053232413844,-0.825468879569891,-0.000983997153539794,0.564697957313568,0.018442606224996,-0.514946108941002,0.747894938324733,-1.3783177100236,446.55180280809,558.800548342493,596.766529904172,NA,157.557322961719,339.009819241266,62.2663080144895,231.392005601325,119.400565138929,231.392005601325,64.543381800974,62.2663080144895,NA,157.557322961719,409.482975663096,449.989159098982,NA,0,241.78418038169,-0.168684410804615,9.42567661291251,502.676175575291,446.55180280809,9.23893643000287,732.081463494382,0.68663967145939,0.609975562933396,-229.40528791909,-285.529660686292,0.18674018290964,-0.620560333603552,-0.825468879569891,0.000208877497651628,0.564697957313568,0.286084440661807,-0.655436149348749,0.747894938324733,-1.3783177100236,446.55180280809,558.800548342493,NA,NA,157.557322961719,283.520149312408,64.543381800974,231.392005601325,147.967693701149,231.392005601325,64.543381800974,NA,NA,157.557322961719,409.482975663096,NA,NA,0,241.78418038169,-0.310280166801776,58,12
"MOO1201695","MOONLIGHT",1637,"8/8/2012 0:00:00","CP, LJ, MS",2007,"MOO1695 JUNO","NAD83 UTM zone 10",700965.14,4455782.68,250,38,"GRANITE","",55,5,0.5,35,5,15,12,0,0,0,0,"1",4,"",NA,NA,0,0.5,6,3,3,"BAF 10.  It's like a desert out here.",16,30,0,10,60,30,30,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,3,0.637461868373194,"MOO","Y",2007,"",5,5837.25149203357,5837.25149203357,700965.14,4455782.68,7.91744164217136,470.990191323813,399.898436600064,7.92384541086014,684.092395849626,0.688489148806946,0.584567872740933,-213.102204525813,-284.193959249562,-0.00640376868877635,-0.540827186293168,-0.818973342848115,-0.0010237119874579,0.576545717240405,0.0367381306773416,-0.482676674465053,0.694075458504768,-1.31644525327033,399.898436600064,497.217439641105,515.854697730271,NA,144.705530730889,299.308319669723,58.6575890634377,203.248976123449,107.568405670351,203.248976123449,60.7986518241677,58.6575890634377,NA,144.705530730889,366.658884486257,386.560543792024,NA,222.956008011437,229.393997845563,-0.180275728764389,8.22220969556398,448.557938120584,399.898436600064,7.92384541086014,684.092395849626,0.655697886487229,0.584567872740933,-235.534457729041,-284.193959249562,0.298364284703836,-0.628593271623189,-0.818973342848115,0.000168691590443504,0.576545717240405,0.288936855541877,-0.622427512868647,0.694075458504768,-1.31644525327033,399.898436600064,497.217439641105,NA,NA,144.705530730889,255.682207608573,60.7986518241677,203.248976123449,132.023813973808,203.248976123449,60.7986518241677,NA,NA,144.705530730889,366.658884486257,NA,NA,222.956008011437,229.393997845563,-0.314296635811594,19,5
"MOO1201696","MOONLIGHT",1711,"8/16/2012 0:00:00","AA, CR",2007,"MOO191 AA","NAD83 UTM zone 10",700466.49,4455985.65,258,29,"GRANITE","",3,4,2,91,0,5,25,0,0,12,20,"1",2,"",NA,NA,0,2,6,6,0,"BAF 20",35,40,0,20,120,120,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,2,0,"MOO","Y",2007,"",5,6193.7908368208,6193.7908368208,700466.49,4455985.65,7.95576846577949,476.585732576379,404.437774845608,7.93103784633997,677.26575649242,0.703690874679137,0.597162592333331,-200.680023916041,-272.827981646812,0.02473061943952,-0.539827864399147,-0.819895050062519,-0.00102244385639631,0.55506191596927,0.0426336781100409,-0.479225902507017,0.672307455017299,-1.28706694822595,404.437774845608,502.625062481999,522.694360401529,NA,146.01773973466,302.83188259404,59.2799415151082,206.2776478735,109.053756663628,206.2776478735,61.6036806022762,59.2799415151082,NA,146.01773973466,370.508378020446,391.969530027015,NA,220.259767918828,226.899389624771,-0.179942621466382,8.24696703383326,453.531418663803,404.437774845608,7.93103784633997,677.26575649242,0.669650597739736,0.597162592333331,-223.734337828617,-272.827981646812,0.315929187493285,-0.629321136530134,-0.819895050062519,0.000107943835634501,0.55506191596927,0.28634348648573,-0.630102119149794,0.672307455017299,-1.28706694822595,404.437774845608,502.625062481999,NA,NA,146.01773973466,258.263058877553,61.6036806022762,206.2776478735,133.940664237888,206.2776478735,61.6036806022762,NA,NA,146.01773973466,370.508378020446,NA,NA,220.259767918828,226.899389624771,-0.314660568265067,0.9,10
