"ID","Regen_Plot","COUNT TOTAL","Species","5yr","6yr","7yr","8yr","9yr","10yr","11yr","12yr","._sprouts","DBH (cm)","talst_age","tallest_ht_cm","tallest_lastyr_cm"
1683,"PNT1000014","1","LIDE3",,,,,,,1,,3,"10.1",11.00,700.00,
1684,"PNT1000014","1","LIDE3",,,,,,,1,,3,"1.9",11.00,400.00,
1685,"PNT1000014","1","LIDE3",,,,,,,1,,2,"1",11.00,200.00,
1686,"PNT1000015","1","CONU4",,,,,,,1,,4,"3",11.00,500.00,
1687,"PNT1000015","1","CONU4",,,,,,,1,,6,"3",11.00,500.00,
1688,"PNT1000015","1","CONU4",,,,,,,1,,3,"3.6",11.00,450.00,
1689,"PNT1000015","1","LIDE3",,,,,,,1,,4,"7.1",11.00,600.00,
1690,"PNT1000015","1","LIDE3",,,,,,,1,,5,"5.1",11.00,550.00,
1691,"PNT1000015","1","ARME",,,,,,,1,,3,"11.6",11.00,600.00,
1692,"PNT1000016","1","CONU4",,,,,,,1,,,"2.9",11.00,450.00,
1693,"PNT1000016","1","CONU4",,,,,,,1,,,"2.2",11.00,450.00,
1694,"PNT1000016","1","ARME",,,,,,,1,,,"15",11.00,580.00,
1695,"PNT1000016","1","QUKE",,,,,,,1,,,"6.4",11.00,300.00,
1696,"PNT1000016","1","ARME",,,,,,,1,,,"1.5",11.00,220.00,
1697,"PNT1000016","1","ARME",,,,,,,1,,,"5",11.00,580.00,
1698,"PNT1000017","1","QUCH2",,,,,,,1,,4,"3.1",11.00,230.00,
1699,"PNT1000018","1","ARME",,,,,,,1,,2,"7.4",11.00,650.00,
1700,"PNT1000018","1","ARME",,,,,,,1,,2,"9",11.00,700.00,
1701,"PNT1000018","1","QUKE",,,,,,,1,,7,"3.4",11.00,400.00,
1702,"PNT1000019","1","QUCH2",,,,,,,1,,3,"6.5",11.00,300.00,
1703,"PNT1000019","1","QUCH2",,,,,,,1,,10,"4",11.00,350.00,
1704,"PNT1000019","1","QUCH2",,,,,,,1,,8,"6.2",11.00,420.00,
1705,"PNT1000019","1","QUCH2",,,,,,,1,,2,"1.3",11.00,210.00,
1706,"PNT1000019","1","QUCH2",,,,,,,1,,0,"5.1",11.00,250.00,
1707,"PNT1000019","1","QUCH2",,,,,,,1,,2,"4.8",11.00,200.00,
1708,"PNT1000020","1","CONU4",,,,,,,1,,4,"5.3",11.00,450.00,
1709,"PNT1000020","1","CONU4",,,,,,,1,,2,"8.4",11.00,700.00,
1710,"PNT1000021","1","LIDE3",,,,,,,1,,3,"2.8",11.00,400.00,
1711,"PNT1000021","1","CONU4",,,,,,,1,,7,"4.9",11.00,540.00,
1712,"PNT1000021","1","LIDE3",,,,,,,1,,3,"4.0",11.00,450.00,
1713,"PNT1000021","1","CONU4",,,,,,,1,,4,"2",11.00,350.00,
1714,"PNT1000021","1","LIDE3",,,,,,,1,,2,"1.2",11.00,270.00,
1715,"PNT1000021","1","CONU4",,,,,,,1,,2,"2.8",11.00,400.00,
1716,"PNT1000021","1","LIDE3",,,,,,,1,,3,"5.0",11.00,620.00,
1717,"PNT1000021","1","LIDE3",,,,,,,1,,5,"4.6",11.00,450.00,
1718,"PNT1000022","1","LIDE3",,,,,,,1,,6,"2.9",11.00,340.00,
1719,"PNT1000022","1","CONU4",,,,,,,1,,3,"2.8",11.00,350.00,
1720,"PNT1000023","1","ARME",,,,,,,1,,4,,11.00,3.50,
1721,"PNT1000024","1","ARME",,,,,,,1,,4,"2.5",11.00,250.00,
1722,"PNT1000024","1","CONU4",,,,,,,1,,7,"1.5",11.00,320.00,
1723,"PNT1000024","1","CONU4",,,,,,,1,,4,"6",11.00,320.00,
1724,"PNT1000025","1","QUCH2",,,,,,,1,,5,"2.7",11.00,320.00,
1725,"PNT1000025","1","QUCH2",,,,,,,1,,10,"3.4",11.00,400.00,
1726,"PNT1000027","1","QUCH2",,,,,,,1,,3,"1.8",11.00,220.00,
1727,"PNT1000028","1","QUCH2",,,,,,,1,,2,"1.5",11.00,170.00,
1728,"PNT1000029","1","LIDE3",,,,,,,1,,16,"6.6",11.00,500.00,
1729,"PNT1000029","1","LIDE3",,,,,,,1,,8,"4.8",11.00,500.00,
1730,"PNT1000029","1","LIDE3",,,,,,,1,,9,"5.8",11.00,500.00,
1731,"PNT1000029","1","LIDE3",,,,,,,1,,4,"5.5",11.00,500.00,
1732,"PNT1000030","1","LIDE3",,,,,,,1,,2,"1",11.00,230.00,
1733,"PNT1000030","1","CONU4",,,,,,,1,,8,"3.5",11.00,500.00,
1734,"PNT1000030","1","CONU4",,,,,,,1,,4,"4.4",11.00,500.00,
1735,"PNT1000030","1","LIDE3",,,,,,,1,,4,"7.5",11.00,550.00,
1736,"PNT1000030","1","CONU4",,,,,,,1,,3,"1",11.00,250.00,
1737,"PNT1000030","1","LIDE3",,,,,,,1,,4,"5.2",11.00,620.00,
1738,"PNT1000030","1","LIDE3",,,,,,,1,,2,"2.2",11.00,350.00,
1739,"PNT1000030","1","LIDE3",,,,,,,1,,3,"3.4",11.00,450.00,
1740,"PNT1000031","1","LIDE3",,,,,,,1,,5,"1.5",11.00,530.00,
1741,"PNT1000031","1","ARME",,,,,,,1,,3,"8.9",11.00,650.00,
1742,"PNT1000031","1","QUCH2",,,,,,,1,,3,".8",11.00,600.00,
1743,"PNT1000031","1","CONU4",,,,,,,1,,4,"4.2",11.00,600.00,
1744,"PNT1000031","1","LIDE3",,,,,,,1,,4,"5.1",11.00,650.00,
1745,"PNT1000033","1","ARME",,,,,,,1,,6,"1",11.00,220.00,
1746,"PNT1000033","1","CONU4",,,,,,,1,,5,"5.8",11.00,420.00,
1747,"PNT1000033","1","CONU4",,,,,,,1,,6,"5.7",11.00,400.00,
1748,"PNT1000033","1","CONU4",,,,,,,1,,8,"3.8",11.00,380.00,
1749,"PNT1000034","1","CONU4",,,,,,,1,,9,"2.3",11.00,400.00,
1750,"PNT1000034","1","CONU4",,,,,,,1,,3,"2.1",11.00,200.00,
1751,"PNT1000034","1","LIDE3",,,,,,,1,,4,"1.9",11.00,200.00,
1752,"PNT1000034","1","LIDE3",,,,,,,1,,3,"2.5",11.00,260.00,
1753,"PNT1000034","1","LIDE3",,,,,,,1,,7,"1.5",11.00,210.00,
1754,"PNT1000034","1","LIDE3",,,,,,,1,,8,"1.3",11.00,200.00,
1755,"PNT1000034","1","CONU4",,,,,,,1,,8,".5",11.00,180.00,
1756,"PNT1000034","1","CONU4",,,,,,,1,,4,"2.5",11.00,350.00,
1757,"PNT1000034","1","LIDE3",,,,,,,1,,16,"3",11.00,200.00,
1758,"PNT1000034","1","CONU4",,,,,,,1,,2,"1.4",11.00,160.00,
1759,"PNT1000036","1","QUKE",,,,,,,1,,8,"3.5",11.00,350.00,
1760,"PNT1000036","1","QUCH2",,,,,,,1,,9,"4.7",11.00,300.00,
1761,"PNT1000037","1","QUCH2",,,,,,,1,,0,"1",11.00,200.00,
1762,"PNT1000039","1","CONU4",,,,,,,1,,5,"4",11.00,450.00,
1763,"PNT1000039","1","CONU4",,,,,,,1,,10,"3.6",11.00,450.00,
1764,"PNT1000039","1","CONU4",,,,,,,1,,4,"2.6",11.00,450.00,
1765,"PNT1000040","1","CONU4",,,,,,,1,,24,"1",11.00,200.00,
1766,"PNT1000040","1","CONU4",,,,,,,1,,8,"2",11.00,250.00,
1767,"PNT1000040","1","CONU4",,,,,,,1,,6,"3",11.00,250.00,
1768,"PNT1000040","1","ARME",,,,,,,1,,5,"3",11.00,250.00,
1769,"PNT1000040","1","ARME",,,,,,,1,,2,"3.5",11.00,350.00,
1770,"PNT1000040","1","ARME",,,,,,,1,,3,"4",11.00,300.00,
1771,"PNT1000040","1","CONU4",,,,,,,1,,14,"2",11.00,300.00,
1772,"PNT1000040","1","CONU4",,,,,,,1,,5,"1.5",11.00,250.00,
1773,"PNT1000040","1","CONU4",,,,,,,1,,37,"2",11.00,350.00,
1774,"PNT1000040","1","LIDE3",,,,,,,1,,3,"2",11.00,250.00,
1775,"PNT1000040","1","LIDE3",,,,,,,1,,3,"1",11.00,200.00,
1776,"PNT1000040","1","CONU4",,,,,,,1,,40,"3",11.00,300.00,
1777,"PNT1000042","1","ARME",,,,,,,1,,5,"9.8",11.00,500.00,
1778,"PNT1000042","1","ARME",,,,,,,1,,5,"3.5",11.00,250.00,
1779,"PNT1000043","1","CONU4",,,,,,,1,,7,"4.5",11.00,400.00,
1780,"PNT1000044","1","QUKE",,,,,,,1,,3,"5",11.00,300.00,
1781,"PNT1000044","1","ARME",,,,,,,1,,,,11.00,150.00,
1782,"PNT1000044","1","LIDE3",,,,,,,1,,2,,11.00,250.00,
1783,"PNT1000048","1","QUCH2",,,,,,,1,,2,"3.6",11.00,440.00,
1784,"PNT1000048","1","QUCH2",,,,,,,1,,3,"3.5",11.00,420.00,
1785,"PNT1000048","1","QUCH2",,,,,,,1,,3,".3",11.00,150.00,
1786,"PNT1000050","1","LIDE3",,,,,,,1,,8,"9.4",11.00,800.00,
1787,"PNT1000050","1","LIDE3",,,,,,,1,,0,"5.1",11.00,700.00,
1788,"PNT1000050","1","LIDE3",,,,,,,1,,0,"1",11.00,200.00,
1789,"PNT1000050","1","LIDE3",,,,,,,1,,4,"5.4",11.00,700.00,
1790,"PNT1000050","1","LIDE3",,,,,,,1,,0,"5.5",11.00,500.00,
1791,"PNT1000050","1","CONU4",,,,,,,1,,8,"8.4",11.00,800.00,
1792,"PNT1000050","1","LIDE3",,,,,,,1,,2,"5.6",11.00,650.00,
1793,"PNT1000050","1","LIDE3",,,,,,,1,,0,"3.9",11.00,500.00,
1794,"PNT1000051","1","LIDE3",,,,,,,1,,18,"6.1",11.00,6.00,
1795,"PNT1000051","1","QUCH2",,,,,,,1,,19,"3.6",11.00,4.00,
1796,"PNT1000051","1","CONU4",,,,,,,1,,,".5",11.00,190.00,
1797,"PNT1000051","1","CONU4",,,,,,,1,,,"2",11.00,300.00,
1798,"PNT1000054","1","CONU4",,,,,,,1,,0,"1.5",11.00,270.00,
1799,"PNT1000055","1","ARME",,,,,,,1,,5,"10.2",11.00,600.00,
1800,"PNT1000055","1","CONU4",,,,,,,1,,5,"4.8",11.00,500.00,
1801,"PNT1000058","1","CONU4",,,,,,,1,,6,"3.4",11.00,370.00,
1802,"PNT1000058","1","LIDE3",,,,,,,1,,2,".4",11.00,140.00,
1803,"PNT1000058","1","CONU4",,,,,,,1,,18,"2.9",11.00,380.00,
1804,"PNT1000062","1","CONU4",,,,,,,1,,7,"1",11.00,150.00,
1805,"PNT1000062","1","LIDE3",,,,,,,1,,6,"1.2",11.00,200.00,
1806,"PNT1000062","1","LIDE3",,,,,,,1,,3,"4.5",11.00,450.00,
1807,"PNT1000062","1","LIDE3",,,,,,,1,,2,"3.5",11.00,300.00,
1808,"PNT1000062","1","LIDE3",,,,,,,1,,4,"4.3",11.00,400.00,
1809,"PNT1000062","1","LIDE3",,,,,,,1,,6,"5.2",11.00,430.00,
1810,"PNT1000063","1","LIDE3",,,,,,,1,,,"9.7",11.00,450.00,
1811,"PNT1000063","1","LIDE3",,,,,,,1,,,"5",11.00,450.00,
1812,"PNT1000063","1","LIDE3",,,,,,,1,,,"2",11.00,,
1813,"PNT1000063","1","LIDE3",,,,,,,1,,,"1.5",11.00,,
1814,"PNT1000063","1","CONU4",,,,,,,1,,,"5",11.00,450.00,
1815,"PNT1000063","1","CONU4",,,,,,,1,,,"2.5",11.00,,
1816,"PNT1000063","1","CONU4",,,,,,,1,,,"1.1",11.00,,
1817,"PNT1000063","1","CONU4",,,,,,,1,,,"5",11.00,,
1818,"PNT1000064","1","QUCH2",,,,,,,1,,13,"1.5",11.00,220.00,
1819,"PNT1000064","1","QUKE",,,,,,,1,,5,"7.5",11.00,450.00,
1820,"PNT1000064","1","QUKE",,,,,,,1,,6,"4.5",11.00,300.00,
1821,"PNT1000064","1","LIDE3",,,,,,,1,,20,"3",11.00,300.00,
1822,"PNT1000066","1","ARME",,,,,,,1,,4,"12.5",11.00,650.00,
1823,"PNT1000066","1","LIDE3",,,,,,,1,,0,"5.3",11.00,550.00,
1824,"PNT1000066","1","LIDE3",,,,,,,1,,4,"4.8",11.00,500.00,
1825,"PNT1000066","1","CONU4",,,,,,,1,,4,"1.8",11.00,320.00,
1826,"PNT1000066","1","CONU4",,,,,,,1,,9,"2.0",11.00,350.00,
1827,"PNT1000067","1","LIDE3",,,,,,,1,,,"1",11.00,190.00,
1828,"PNT1000068","1","QUCH2",,,,,,,1,,6,"1.9",11.00,230.00,
1829,"PNT1000068","1","QUCH2",,1,,,,,1,,2,".3",6.00,180.00,
1830,"PNT1000068","1","LIDE3",,,,,,,1,,12,"2.6",11.00,290.00,
1831,"PNT1000071","1","QUKE",,,,,,,1,,19,"2.8",11.00,350.00,
1832,"PNT1000071","1","ARME",,,,,,,1,,0,"3.0",11.00,230.00,
1833,"PNT1000071","1","ARME",,,,,,,1,,0,"3.9",11.00,250.00,
1834,"PNT1000071","1","ARME",,,,,,,1,,1,"6.8",11.00,420.00,
1835,"PNT1000071","1","ARME",,,,,,,1,,0,"5.5",11.00,430.00,
1836,"PNT1000071","1","ARME",,,,,,,1,,1,"4.4",11.00,430.00,
1837,"PNT1000071","1","ARME",,,,,,,1,,0,"3.6",11.00,410.00,
1838,"PNT1000071","1","QUKE",,,,,,,1,,5,"3.9",11.00,420.00,
1839,"PNT1000071","1","QUKE",,,,,,,1,,9,"7.5",11.00,550.00,
1840,"PNT1000071","1","QUCH2",,,,,,,1,,11,"2.5",11.00,300.00,
1841,"PNT1000071","1","ARME",,,,,,,1,,2,"5.1",11.00,330.00,
1842,"PNT1000071","1","ARME",,,,,,,1,,0,"3.2",11.00,300.00,
1843,"PNT1000071","1","ARME",,,,,,,1,,2,"2.8",11.00,240.00,
1844,"PNT1000072","1","QUCH2",,,,,,,1,,8,"4.1",11.00,600.00,
1845,"PNT1000072","1","QUKE",,,,,,,1,,10,"2.0",11.00,800.00,
1846,"PNT1000074","1","LIDE3",,,,,,,1,,6,"7.7",11.00,850.00,
1847,"PNT1000074","1","LIDE3",,,,,,,1,,3,"3.8",11.00,600.00,
1848,"PNT1000074","1","LIDE3",,,,,,,1,,2,"2.9",11.00,700.00,
1849,"PNT1000074","1","LIDE3",,,,,,,1,,9,"5.2",11.00,700.00,
1850,"PNT1000074","1","QUKE",,,,,,,1,,2,"7.2",11.00,750.00,
1851,"PNT1000074","1","LIDE3",,,,,,,1,,4,"6.3",11.00,550.00,
1852,"PNT1000075","1","ARME",,1,,,,,,,0,"1.5",11.00,250.00,
1853,"PNT1000075","4","LIDE3",,,,1,2,1,,,4,"6.7",10.00,450.00,
1854,"PNT1000076","1","LIDE3",,,,,,,1,,3,"1.4",11.00,210.00,
1855,"PNT1000076","1","QUKE",,,,,,,1,,1,"8.5",11.00,450.00,
1856,"PNT1000076","1","LIDE3",,,,,,,1,,3,"1",11.00,190.00,
1857,"PNT1000076","1","QUKE",,,,,,,1,,2,"7.2",11.00,170.00,
1858,"PNT1000076","1","LIDE3",,,,,,,1,,3,"4.5",11.00,450.00,
1859,"PNT1000076","1","LIDE3",,,,,,,1,,7,"5.8",11.00,500.00,
1860,"PNT1000076","1","QUKE",,,,,,,1,,0,"8",11.00,500.00,
1861,"PNT1000076","1","QUKE",,,,,,,1,,0,"2",11.00,300.00,
1862,"PNT1000077","1","QUKE",,,,,,,1,,13,"7.9",11.00,450.00,
1863,"PNT1000077","1","QUKE",,,,,,,1,,12,"3.7",11.00,400.00,
1864,"PNT1000077","1","QUKE",,,,,,,1,,18,"3.3",11.00,400.00,
1865,"PNT1000077","1","QUKE",,,,,,,1,,7,"3.5",11.00,380.00,
1866,"PNT1000077","1","QUKE",,,,,,,1,,6,"3.1",11.00,450.00,
1867,"PNT1000077","1","QUKE",,,,,,,1,,5,"2.6",11.00,300.00,
1868,"PNT1000077","1","LIDE3",,,,,,,1,,6,"1.8",11.00,230.00,
1869,"PNT1000077","1","QUKE",,,,,,,1,,9,"4.1",11.00,420.00,
1870,"PNT1000078","1","LIDE3",,,,,,,1,,9,"1",11.00,240.00,
1871,"PNT1000078","1","LIDE3",,,,,,,1,,5,"2.7",11.00,340.00,
1872,"PNT1000078","1","LIDE3",,,,,,,1,,3,"2.9",11.00,370.00,
1873,"PNT1000078","1","LIDE3",,,,,,,1,,3,"1.5",11.00,220.00,
1874,"PNT1000078","1","LIDE3",,,,,,,1,,8,"2.6",11.00,380.00,
1875,"PNT1000078","1","LIDE3",,,,,,,1,,0,"1.7",11.00,280.00,
1876,"PNT1000079","1","LIDE3",,,,,,,1,,4,"8.5",11.00,600.00,
1877,"PNT1000079","1","ARME",,,,,,,1,,1,"2.5",11.00,280.00,
1878,"PNT1000084","1","LIDE3",,,,,,,1,,,"5",11.00,3.50,
1879,"PNT1000085","1","LIDE3",,,,,,,1,,13,"7.7",11.00,450.00,
1880,"PNT1000085","1","ARME",,,,,,,1,,4,"5.9",11.00,450.00,
1881,"PNT1000085","1","QUCH2",,,,,,,1,,6,"3.0",11.00,120.00,
1882,"PNT1000085","1","LIDE3",,,,,,,1,,2,"5.2",11.00,300.00,
1883,"PNT1000086","1","LIDE3",,,,,,,1,,6,"3",11.00,250.00,
1884,"PNT1000086","1","LIDE3",,,,,,,1,,2,"1.9",11.00,200.00,
1885,"PNT1000086","1","LIDE3",,,,,,,1,,9,"2.1",11.00,200.00,
1886,"PNT1000086","1","LIDE3",,,,,,,1,,6,"2.6",11.00,250.00,
1887,"PNT1000086","1","LIDE3",,,,,,,1,,8,"1.7",11.00,170.00,
1888,"PNT1000086","1","LIDE3",,,,,,,1,,2,"3.9",11.00,300.00,
1889,"PNT1000086","1","LIDE3",,,,,,,1,,6,"2.4",11.00,250.00,
1890,"PNT1000086","1","LIDE3",,,,,,,1,,5,".9",11.00,120.00,
1891,"PNT1000087","1","LIDE3",,,,,,,1,,11,"5.2",11.00,400.00,
1892,"PNT1000087","1","LIDE3",,,,,,,1,,8,"5",11.00,300.00,
1893,"PNT1000087","1","LIDE3",,,,,,,1,,2,"3.5",11.00,170.00,
1894,"PNT1000087","1","LIDE3",,,,,,,1,,11,"3",11.00,300.00,
1895,"PNT1000088","1","LIDE3",,,,,,,1,,9,"2.5",11.00,250.00,
1896,"PNT1000088","1","LIDE3",,,,,,,1,,25,"7.3",11.00,550.00,
1897,"PNT1000088","1","LIDE3",,,,,,,1,,13,"5.5",11.00,450.00,
1898,"PNT1000089","1","LIDE3",,,,,,,1,,12,"4.8",11.00,520.00,
1899,"PNT1000089","1","LIDE3",,,,,,,1,,3,"4.0",11.00,450.00,
1900,"PNT1000089","1","LIDE3",,,,,,,1,,7,"2.9",11.00,250.00,
1901,"PNT1000090","1","LIDE3",,,,,,,1,,2,"4.2",11.00,350.00,
1902,"PNT1000090","1","LIDE3",,,,,,,1,,12,"2.5",11.00,200.00,
1903,"PNT1000090","1","LIDE3",,,,,,,1,,3,"1",11.00,1901.00,
1904,"PNT1000090","1","LIDE3",,,,,,,1,,5,".7",11.00,170.00,
1905,"PNT1000090","1","LIDE3",,,,,,,1,,5,".4",11.00,180.00,
1906,"PNT1000090","1","LIDE3",,,,,,,1,,2,"2.5",11.00,210.00,
1907,"PNT1000090","1","LIDE3",,,,,,,1,,29,"6.1",11.00,550.00,
1908,"PNT1000091","1","QUCH2",,,,,,,1,,,"1.4",11.00,180.00,
1909,"PNT1000091","1","CONU4",,,,,,,1,,,"2",11.00,200.00,
1910,"PNT1000092","1","QUKE",,,,,,,1,,,"4.3",11.00,300.00,
1911,"PNT1000095","1","LIDE3",,,,,,,1,,2,".4",11.00,120.00,
1912,"PNT1000095","1","LIDE3",,,,,,,1,,2,".9",11.00,200.00,
1913,"PNT1000095","1","LIDE3",,,,,,,1,,5,"1.9",11.00,220.00,
1914,"PNT1000095","1","LIDE3",,,,,,,1,,4,".4",11.00,210.00,
1915,"PNT1000095","1","LIDE3",,,,,,,1,,4,"5",11.00,200.00,
1916,"PNT1000095","1","LIDE3",,,,,,,1,,2,"1",11.00,230.00,
1917,"PNT1000095","1","LIDE3",,,,,,,1,,3,"9",11.00,290.00,
1918,"PNT1000095","1","LIDE3",,,,,,,1,,1,"1",11.00,280.00,
1919,"PNT1000095","1","LIDE3",,,,,,,1,,10,"5.5",11.00,380.00,
1920,"PNT1000095","1","LIDE3",,,,,,,1,,2,".7",11.00,200.00,
1921,"PNT1000096","5","LIDE3",4,,,,1,,,,4,"1.5",9.00,250.00,
1922,"PNT1000096","4","ARME",1,,1,1,,1,,,,"4.4",10.00,350.00,
1923,"PNT1000098","2","LIDE3",,,1,,,1,,,14,"3.9",10.00,350.00,
1924,"PNT1000104","1","LIDE3",,,,,,,1,,5,"6",11.00,400.00,
1925,"PNT1000104","1","LIDE3",,,,,,,1,,9,"4.5",11.00,400.00,
1926,"PNT1000104","1","LIDE3",,,,,,,1,,4,"6.5",11.00,400.00,
1927,"PNT1000105","1","LIDE3",,,,,,,1,,6,"3.3",11.00,300.00,
1928,"PNT1000105","1","LIDE3",,,,,,,1,,2,"5.4",11.00,500.00,
1929,"PNT1000105","1","LIDE3",,,,,,,1,,3,"4.5",11.00,350.00,
1930,"PNT1000105","1","LIDE3",,,,,,,1,,5,"3.1",11.00,350.00,
1931,"PNT1000105","1","CONU4",,,,,,,1,,4,"3.5",11.00,180.00,
1932,"PNT1000105","1","LIDE3",,,,,,,1,,2,"4.1",11.00,400.00,
1933,"PNT1000106","1","QUKE",,,,,,,1,,7,"4.5",11.00,300.00,
1934,"PNT1000113","1","CONU4",,,,,,,1,,2,"1.5",11.00,350.00,
1935,"PNT1000113","1","LIDE3",,,,,,,1,,3,"3.2",11.00,450.00,
1936,"PNT1000113","1","LIDE3",,,,,,,1,,2,"3",11.00,350.00,
1937,"PNT1000113","1","CONU4",,,,,,,1,,2,"4.4",11.00,500.00,
1938,"PNT1000113","1","LIDE3",,,,,,,1,,1,"3.5",11.00,400.00,
1939,"PNT1000113","1","LIDE3",,,,,,,1,,11,"7.4",11.00,500.00,
1940,"PNT1000113","1","LIDE3",,,,,,,1,,3,"7.6",11.00,500.00,
1941,"PNT1000113","1","LIDE3",,,,,,,1,,2,"4",11.00,400.00,
1942,"PNT1000114","1","LIDE3",,,,,,,1,,6,"5.8",11.00,300.00,
1943,"PNT1000114","1","LIDE3",,,,,,,1,,3,"2.8",11.00,200.00,
1944,"PNT1000114","1","LIDE3",,,,,,,1,,2,"2.9",11.00,300.00,
1945,"PNT1000118","1","LIDE3",,,,,,,1,,2,"2.1",11.00,260.00,
1946,"PNT1000118","1","LIDE3",,,,,,,1,,1,"1.2",11.00,230.00,
1947,"PNT1000118","1","LIDE3",,,,,,,1,,2,"1",11.00,175.00,
1948,"PNT1000118","1","LIDE3",,,,,,,1,,3,"2.9",11.00,300.00,
1949,"PNT1000118","1","CONU4",,,,,,,1,,13,"3.2",11.00,450.00,
1950,"PNT1000120","1","LIDE3",,,,,,,1,,9,"8.5",11.00,500.00,
1951,"PNT1000122","1","LIDE3",,,,,,,1,,5,"7.5",11.00,550.00,
1952,"PNT1000122","1","LIDE3",,,,,,,1,,6,"7.7",11.00,600.00,
1953,"PNT1000125","1","LIDE3",,,,,,,1,,5,"4.5",11.00,400.00,
1954,"PNT1000125","1","LIDE3",,,,,,,1,,12,"3",11.00,250.00,
1955,"PNT1000125","1","LIDE3",,,,,,,1,,3,".5",11.00,160.00,
1956,"PNT1000125","1","LIDE3",,,,,,,1,,5,"8.8",11.00,450.00,
1957,"PNT1000125","1","LIDE3",,,,,,,1,,3,"3.6",11.00,300.00,
1958,"PNT1000126","1","LIDE3",,,,,,,1,,2,"1",11.00,150.00,
1959,"PNT1000126","1","LIDE3",,,,,,,1,,2,"1.9",11.00,300.00,
1960,"PNT1000127","1","ARME",,,,,,,1,,2,"12",11.00,550.00,
1961,"PNT1000128","1","LIDE3",,,,,,,1,,8,"2.4",11.00,330.00,
1962,"PNT1000128","1","LIDE3",,,,,,,1,,3,"1.6",11.00,180.00,
1963,"PNT1000128","1","CONU4",,,,,,,1,,4,"2.2",11.00,300.00,
1964,"PNT1000128","1","CONU4",,,,,,,1,,3,"3.5",11.00,300.00,
1965,"PNT1000130","1","QUKE",,,,,,,1,,1,"4.5",11.00,450.00,
1966,"PNT1000131","1","ARME",,,,,,,1,,2,"8.3",11.00,600.00,
1967,"PNT1000134","1","LIDE3",,,,,,,1,,,"4.5",11.00,350.00,
1968,"PNT1000135","1","LIDE3",,,,,,,1,,9,"3.5",11.00,450.00,
1969,"PNT1000135","1","LIDE3",,,,,,,1,,4,"5.1",11.00,500.00,
1970,"PNT1000135","1","LIDE3",,,,,,,1,,1,"3",11.00,350.00,
1971,"PNT1000135","1","LIDE3",,,,,,,1,,12,"5.6",11.00,450.00,
1972,"PNT1000135","1","LIDE3",,,,,,,1,,5,"4.1",11.00,400.00,
1973,"PNT1000135","1","LIDE3",,,,,,,1,,1,"3",11.00,280.00,
1974,"PNT1000135","1","CONU4",,,,,,,1,,4,"3.5",11.00,400.00,
1975,"PNT1000135","1","LIDE3",,,,,,,1,,10,"1",11.00,200.00,
1976,"PNT1000139","1","LIDE3",,,,,,,1,,8,"2",11.00,280.00,
1977,"PNT1000139","1","LIDE3",,,,,,,1,,4,"4.2",11.00,320.00,
1978,"PNT1000139","1","LIDE3",,,,,,,1,,8,"2.9",11.00,400.00,
1979,"PNT1000139","1","LIDE3",,,,,,,1,,3,"3.6",11.00,300.00,
1980,"PNT1000139","1","LIDE3",,,,,,,1,,10,"3.8",11.00,400.00,
1981,"PNT1000139","1","LIDE3",,,,,,,1,,4,"3.5",11.00,380.00,
1982,"PNT1000139","1","LIDE3",,,,,,,1,,5,"3.2",11.00,250.00,
1983,"SPA1000093","1","QUKE",,,1,,,,,,4,"3.1",7.00,350.00,
1984,"SPA1000093","1","QUKE",,,1,,,,,,4,"1.8",7.00,300.00,
1985,"SPA1000093","1","QUKE",,,1,,,,,,4,"2.6",7.00,330.00,
1986,"SPA1000093","1","QUKE",,,1,,,,,,3,"3.9",7.00,330.00,
1987,"SPA1000093","1","QUKE",,,1,,,,,,6,"2.5",7.00,300.00,
1988,"CHB2012999","1","QUKE",,,,,,,,,1,,1.00,25.00,2.00
1989,"CHB2012998","1","QUKE",,,,,,,,,4,,3.00,23.00,4.00
1990,"CHB2012996","1","QUKE",,,,,,,,,4,,16.00,150.00,0.50
1991,"CHB2012996","1","QUGA4",,,,,,,,,4,,11.00,70.00,1.00
1992,"CHB2012996","1","QUGA4",,,,,,,,,2,,4.00,45.00,1.00
1993,"CHB2012996","1","QUGA4",,,,,,,,,2,,11.00,26.00,3.50
1994,"CHB2012996","1","QUGA4",,,,,,,,,2,,2.00,25.00,14.00
1995,"CHB2012181","1","QUCH2",,1,,,,,,,20,,6.00,160.00,18.00
1996,"CHB2012181","1","QUCH2",1,,,,,,,,20,,5.00,170.00,12.00
1997,"CHB2012181","1","QUCH2",,1,,,,,,,20,,6.00,130.00,21.00
1998,"CHB2012181","1","QUKE",,1,,,,,,,1,,6.00,175.00,7.00
1999,"CHB2012181","1","QUKE",1,,,,,,,,3,,5.00,130.00,43.00
2000,"CHB2012181","1","QUCH2",1,,,,,,,,20,,5.00,95.00,23.00
2001,"CHB2012026","1","QUGA4",1,,,,,,,,2,,5.00,48.00,0.50
2002,"CHB2012034","1","QUGA4",1,,,,,,,,11,,5.00,100.00,6.00
2003,"CHB2012044","1","QUKE",1,,,,,,,,15,"3",5.00,302.00,18.00
2004,"CHB2012044","1","QUKE",,,,,,,,,1,,2.00,9.00,0.20
2005,"CHB2012044","1","QUGA4",,,,,,,,,1,,4.00,50.00,9.50
2006,"CHB2012033","1","QUGA4",,,,,,,,,32,,4.00,130.00,24.00
